booking_id,sailing_id,booking_date,days_to_departure,channel,party_size,fare_paid_per_person,discount_flag,price_version,competitor_price_index,booking_segment
B02827,S023,2025-08-04,219,direct,1,6416.4,1,P1,0.98,loyal_guest
B02828,S023,2025-06-26,258,direct,3,8489.35,0,P1,0.94,early_planner
B02829,S023,2025-07-10,244,web,2,7775.85,0,P1,1.0,loyal_guest
B02830,S023,2025-06-29,255,direct,2,8497.65,0,P1,1.1,early_planner
B02831,S023,2025-07-02,252,direct,2,8048.46,0,P1,1.09,early_planner
B02832,S023,2025-05-21,294,direct,2,8238.67,0,P1,0.98,early_planner
B02833,S023,2025-08-23,200,direct,3,8366.46,0,P1,0.91,early_planner
B02834,S023,2025-07-31,223,web,2,7044.87,1,P1,1.13,loyal_guest
B02835,S023,2025-08-02,221,web,3,7951.32,0,P1,0.94,early_planner
B02836,S023,2025-08-15,208,travel_agent,2,8380.6,0,P1,0.96,early_planner
B02837,S023,2025-06-27,257,direct,2,8431.63,0,P1,1.1,loyal_guest
B02838,S023,2025-08-09,214,web,4,6318.24,1,P1,1.14,early_planner
B02839,S023,2025-06-19,265,direct,1,7823.41,0,P1,1.06,loyal_guest
B02840,S023,2025-07-19,235,direct,4,8061.95,0,P1,1.05,early_planner
B02841,S023,2025-06-24,260,travel_agent,2,7933.57,0,P1,1.08,early_planner
B02842,S023,2025-06-23,261,direct,3,8369.95,0,P1,1.01,loyal_guest
B02843,S023,2025-09-11,181,web,2,8002.14,0,P1,1.05,loyal_guest
B02844,S023,2025-06-07,277,direct,4,8285.37,0,P1,0.9,early_planner
B02845,S023,2025-07-18,236,web,2,7823.22,0,P1,0.88,loyal_guest
B02846,S023,2025-06-10,274,direct,3,7809.07,0,P1,0.87,early_planner
B02847,S023,2025-08-05,218,web,2,7779.03,0,P1,0.94,early_planner
B02848,S023,2025-05-22,293,direct,2,7959.98,0,P1,0.92,early_planner
B02849,S023,2025-08-26,197,web,1,7983.05,0,P1,1.11,loyal_guest
B02850,S023,2025-06-30,254,web,4,8428.38,0,P1,0.89,loyal_guest
B02851,S023,2025-05-25,290,direct,1,8205.91,0,P1,0.91,early_planner
B02852,S023,2025-06-27,257,direct,1,8138.49,0,P1,1.01,early_planner
B02853,S023,2025-09-10,182,direct,2,8083.86,0,P1,1.11,early_planner
B02854,S023,2025-11-15,116,travel_agent,3,8165.25,0,P1,0.98,early_planner
B02855,S023,2025-10-22,140,travel_agent,3,7883.26,0,P1,0.96,early_planner
B02856,S023,2025-11-11,120,direct,2,7748.46,0,P2,0.91,mid_booker
B02857,S023,2025-10-05,157,direct,2,8103.32,0,P2,0.97,mid_booker
B02858,S023,2025-10-23,139,direct,2,8133.85,0,P1,0.88,mid_booker
B02859,S023,2025-11-19,112,travel_agent,1,8130.37,0,P2,0.93,mid_booker
B02860,S023,2025-11-17,114,travel_agent,3,8101.31,0,P2,1.13,mid_booker
B02861,S023,2025-10-27,135,direct,3,8544.76,0,P1,0.91,mid_booker
B02862,S023,2025-10-05,157,web,2,7949.96,0,P2,1.04,mid_booker
B02863,S023,2025-11-15,116,direct,3,6615.11,1,P1,1.06,early_planner
B02864,S023,2025-10-29,133,direct,4,8017.86,0,P1,1.02,mid_booker
B02865,S023,2025-10-23,139,web,2,7874.0,0,P1,1.01,mid_booker
B02866,S023,2025-11-21,110,web,3,7980.81,0,P2,1.07,mid_booker
B02867,S023,2025-11-09,122,direct,3,8474.69,0,P2,1.02,mid_booker
B02868,S023,2025-10-31,131,web,3,8042.84,0,P2,0.95,mid_booker
B02869,S023,2025-11-01,130,direct,2,6699.72,1,P1,1.1,early_planner
B02870,S023,2025-10-02,160,direct,2,6422.43,1,P2,1.07,mid_booker
B02871,S023,2025-10-26,136,direct,2,8180.96,0,P2,1.12,mid_booker
B02872,S023,2025-11-13,118,web,2,8171.73,0,P2,1.13,early_planner
B02873,S023,2025-12-02,99,direct,1,8360.3,0,P1,1.01,mid_booker
B02874,S023,2025-10-15,147,web,2,7917.93,0,P1,0.91,mid_booker
B02875,S023,2025-10-15,147,travel_agent,3,7833.55,0,P1,1.02,mid_booker
B02876,S023,2025-11-08,123,direct,1,6177.9,1,P2,1.02,early_planner
B02877,S023,2025-10-31,131,travel_agent,2,8210.81,0,P2,0.94,mid_booker
B02878,S023,2025-11-26,105,web,4,7920.68,0,P2,0.88,mid_booker
B02879,S023,2025-10-15,147,web,2,8352.4,0,P2,1.14,early_planner
B02880,S023,2025-10-23,139,direct,1,6850.96,1,P1,0.89,early_planner
B02881,S023,2025-09-24,168,web,2,8439.41,0,P1,1.11,mid_booker
B02882,S023,2025-10-29,133,direct,3,7997.38,0,P1,0.92,mid_booker
B02883,S023,2025-11-20,111,direct,1,6684.07,1,P1,1.11,mid_booker
B02884,S023,2025-11-06,125,travel_agent,2,7790.3,0,P1,0.94,mid_booker
B02885,S019,2025-05-24,295,web,1,6495.77,0,P1,0.96,early_planner
B02886,S019,2025-08-04,223,travel_agent,2,6600.59,0,P1,0.87,early_planner
B02887,S019,2025-05-20,299,web,2,6290.61,0,P1,1.01,loyal_guest
B02888,S019,2025-06-19,269,direct,2,6185.68,0,P1,0.96,early_planner
B02889,S019,2025-06-07,281,direct,2,6512.38,0,P1,0.89,early_planner
B02890,S019,2025-06-08,280,direct,2,5425.73,1,P1,0.98,loyal_guest
B02891,S019,2025-07-11,247,direct,3,6596.36,0,P1,0.99,loyal_guest
B02892,S019,2025-07-15,243,direct,2,6294.94,0,P1,0.86,early_planner
B02893,S019,2025-08-21,206,direct,3,6326.51,0,P1,1.08,loyal_guest
B02894,S019,2025-07-30,228,travel_agent,2,6485.67,0,P1,1.08,early_planner
B02895,S019,2025-06-12,276,direct,2,6646.9,0,P1,0.96,loyal_guest
B02896,S019,2025-07-27,231,direct,2,6736.58,0,P1,0.89,early_planner
B02897,S019,2025-08-30,197,direct,1,6285.3,0,P1,1.04,early_planner
B02898,S019,2025-05-22,297,direct,2,6701.83,0,P1,1.1,loyal_guest
B02899,S019,2025-07-22,236,direct,3,6292.9,0,P1,1.0,loyal_guest
B02900,S019,2025-09-06,190,web,3,6513.36,0,P1,0.98,loyal_guest
B02901,S019,2025-08-20,207,travel_agent,1,6309.6,0,P1,0.97,early_planner
B02902,S019,2025-06-20,268,direct,3,6219.02,0,P1,1.07,loyal_guest
B02903,S019,2025-08-03,224,travel_agent,1,6768.56,0,P1,0.95,loyal_guest
B02904,S019,2025-07-13,245,direct,1,6240.69,0,P1,0.89,early_planner
B02905,S019,2025-06-16,272,direct,3,6201.86,0,P1,1.1,early_planner
B02906,S019,2025-07-02,256,direct,2,5199.5,1,P1,0.99,early_planner
B02907,S019,2025-07-27,231,travel_agent,4,6200.87,0,P1,0.87,loyal_guest
B02908,S019,2025-07-06,252,direct,2,6614.33,0,P1,0.88,early_planner
B02909,S019,2025-08-16,211,direct,1,6664.0,0,P1,1.1,loyal_guest
B02910,S019,2025-08-21,206,direct,2,6621.1,0,P1,0.94,loyal_guest
B02911,S019,2025-08-02,225,travel_agent,2,6510.51,0,P1,0.99,loyal_guest
B02912,S019,2025-08-17,210,travel_agent,2,6795.06,0,P1,1.11,loyal_guest
B02913,S019,2025-06-06,282,direct,2,6399.8,0,P1,1.15,early_planner
B02914,S019,2025-06-29,259,direct,2,6329.68,0,P1,1.12,loyal_guest
B02915,S019,2025-09-09,187,direct,2,6227.83,0,P1,1.1,early_planner
B02916,S019,2025-06-18,270,direct,1,6498.75,0,P1,0.88,early_planner
B02917,S019,2025-09-16,180,direct,1,6254.68,0,P2,0.98,mid_booker
B02918,S019,2025-06-28,260,web,2,6256.07,0,P1,0.86,loyal_guest
B02919,S019,2025-08-05,222,web,2,6678.14,0,P1,1.07,early_planner
B02920,S019,2025-07-09,249,travel_agent,2,6510.33,0,P1,0.86,early_planner
B02921,S019,2025-08-06,221,direct,2,6177.36,0,P1,0.88,early_planner
B02922,S019,2025-05-28,291,direct,3,6522.89,0,P1,0.85,early_planner
B02923,S019,2025-10-10,156,direct,1,6280.74,0,P1,1.05,early_planner
B02924,S019,2025-09-29,167,travel_agent,1,5308.24,1,P2,1.02,mid_booker
B02925,S019,2025-11-20,115,web,4,6479.16,0,P1,0.89,mid_booker
B02926,S019,2025-11-29,106,direct,3,6639.82,0,P1,1.15,early_planner
B02927,S019,2025-10-25,141,web,2,6783.03,0,P2,1.1,mid_booker
B02928,S019,2025-11-18,117,web,2,6192.77,0,P1,1.1,mid_booker
B02929,S019,2025-10-21,145,direct,2,6251.39,0,P2,0.85,mid_booker
B02930,S019,2025-10-23,143,direct,3,6332.83,0,P1,0.89,mid_booker
B02931,S019,2025-09-26,170,direct,2,6638.8,0,P2,1.09,mid_booker
B02932,S019,2025-11-26,109,web,2,6292.88,0,P1,0.98,mid_booker
B02933,S019,2025-10-01,165,travel_agent,3,4936.42,1,P2,0.97,mid_booker
B02934,S019,2025-11-27,108,direct,2,6624.73,0,P1,1.14,mid_booker
B02935,S019,2025-11-01,134,direct,2,6694.07,0,P2,1.03,mid_booker
B02936,S019,2025-11-13,122,direct,2,5730.96,1,P1,0.95,mid_booker
B02937,S019,2025-11-03,132,web,4,6508.25,0,P2,1.15,mid_booker
B02938,S019,2025-11-30,105,travel_agent,3,6505.24,0,P2,0.93,mid_booker
B02939,S019,2025-12-01,104,direct,3,6240.16,0,P2,0.96,early_planner
B02940,S019,2025-10-05,161,direct,2,6360.11,0,P2,0.86,mid_booker
B02941,S019,2025-09-24,172,direct,2,6519.27,0,P1,1.14,early_planner
B02942,S019,2025-11-27,108,direct,1,6706.52,0,P1,0.88,mid_booker
B02943,S019,2025-11-25,110,direct,2,6635.61,0,P1,0.97,mid_booker
B02944,S019,2025-10-20,146,travel_agent,2,6792.91,0,P2,1.01,mid_booker
B02945,S019,2025-10-28,138,travel_agent,2,6774.07,0,P1,0.89,mid_booker
B02946,S019,2025-10-22,144,direct,4,6279.43,0,P1,0.9,early_planner
B02947,S019,2025-09-29,167,web,1,6602.77,0,P1,1.11,mid_booker
B02948,S017,2025-06-14,277,direct,1,7635.52,1,P1,1.1,early_planner
B02949,S017,2025-08-23,207,web,4,8265.29,0,P1,0.88,loyal_guest
B02950,S017,2025-09-19,180,direct,4,8624.08,0,P2,0.9,early_planner
B02951,S017,2025-09-12,187,direct,2,8922.96,0,P1,0.85,early_planner
B02952,S017,2025-09-17,182,web,2,8431.34,0,P1,0.97,early_planner
B02953,S017,2025-09-17,182,web,2,8715.45,0,P1,0.93,loyal_guest
B02954,S017,2025-07-11,250,direct,2,8319.7,0,P1,0.87,early_planner
B02955,S017,2025-07-15,246,direct,4,8813.58,0,P1,1.09,loyal_guest
B02956,S017,2025-08-02,228,travel_agent,3,8985.73,0,P1,1.05,loyal_guest
B02957,S017,2025-08-19,211,direct,1,8441.04,0,P1,0.85,early_planner
B02958,S017,2025-06-10,281,web,2,8623.69,0,P1,0.87,early_planner
B02959,S017,2025-08-13,217,travel_agent,2,8872.78,0,P1,0.96,early_planner
B02960,S017,2025-06-16,275,direct,1,8994.27,0,P1,0.95,early_planner
B02961,S017,2025-06-20,271,direct,3,8329.36,0,P1,0.88,loyal_guest
B02962,S017,2025-07-30,231,direct,4,8284.27,0,P1,0.88,early_planner
B02963,S017,2025-07-23,238,direct,2,8736.43,0,P1,0.95,loyal_guest
B02964,S017,2025-08-20,210,direct,2,8961.24,0,P1,0.88,early_planner
B02965,S017,2025-07-06,255,direct,1,8380.75,0,P1,0.93,early_planner
B02966,S017,2025-09-05,194,direct,1,7034.35,1,P1,1.01,early_planner
B02967,S017,2025-07-03,258,direct,3,6623.79,1,P1,1.12,early_planner
B02968,S017,2025-09-19,180,direct,1,8989.68,0,P2,0.87,early_planner
B02969,S017,2025-09-19,180,travel_agent,2,8419.92,0,P2,0.85,mid_booker
B02970,S017,2025-07-15,246,web,2,8385.34,0,P1,1.09,loyal_guest
B02971,S017,2025-07-15,246,direct,2,8231.52,0,P1,1.11,loyal_guest
B02972,S017,2025-07-08,253,web,2,8553.12,0,P1,0.92,loyal_guest
B02973,S017,2025-06-13,278,direct,1,8213.54,0,P1,1.04,early_planner
B02974,S017,2025-06-12,279,web,2,8812.0,0,P1,1.09,early_planner
B02975,S017,2025-07-09,252,direct,2,8415.59,0,P1,0.95,early_planner
B02976,S017,2025-09-08,191,direct,4,8652.97,0,P1,0.9,early_planner
B02977,S017,2025-09-04,195,travel_agent,2,8904.15,0,P1,1.05,early_planner
B02978,S017,2025-08-18,212,travel_agent,2,8631.1,0,P1,1.1,loyal_guest
B02979,S017,2025-09-04,195,web,1,8867.18,0,P1,1.14,early_planner
B02980,S017,2025-07-30,231,travel_agent,3,8727.68,0,P1,0.98,early_planner
B02981,S017,2025-06-09,282,travel_agent,1,8424.29,0,P1,1.04,early_planner
B02982,S017,2025-09-19,180,travel_agent,1,8690.42,0,P1,0.96,early_planner
B02983,S017,2025-09-17,182,direct,2,8453.39,0,P1,1.02,early_planner
B02984,S017,2025-07-07,254,direct,2,8936.96,0,P1,1.09,early_planner
B02985,S017,2025-06-02,289,direct,1,8949.56,0,P1,1.08,loyal_guest
B02986,S017,2025-06-03,288,web,2,8481.82,0,P1,1.04,early_planner
B02987,S017,2025-09-08,191,web,2,8687.53,0,P1,0.9,early_planner
B02988,S017,2025-11-29,109,travel_agent,2,8267.68,0,P1,0.88,mid_booker
B02989,S017,2025-11-06,132,travel_agent,2,8261.1,0,P1,0.99,early_planner
B02990,S017,2025-10-13,156,direct,4,8482.76,0,P2,1.0,mid_booker
B02991,S017,2025-10-15,154,travel_agent,2,7092.22,1,P2,1.01,mid_booker
B02992,S017,2025-10-29,140,direct,1,8207.62,0,P1,1.09,early_planner
B02993,S017,2025-10-04,165,web,1,8949.09,0,P2,0.91,mid_booker
B02994,S017,2025-10-22,147,direct,2,8352.66,0,P1,0.89,mid_booker
B02995,S017,2025-11-15,123,travel_agent,2,9011.95,0,P2,0.85,early_planner
B02996,S017,2025-09-20,179,direct,2,6816.51,1,P2,0.87,early_planner
B02997,S017,2025-11-20,118,direct,1,6856.75,1,P1,1.03,mid_booker
B02998,S017,2025-10-15,154,direct,2,7403.68,1,P1,0.91,mid_booker
B02999,S017,2025-10-03,166,travel_agent,1,6868.4,1,P1,1.03,mid_booker
B03000,S017,2025-11-04,134,web,4,8282.36,0,P2,1.12,early_planner
B03001,S017,2025-10-23,146,direct,3,9034.98,0,P1,1.07,mid_booker
B03002,S017,2025-11-10,128,web,1,8920.84,0,P2,1.1,mid_booker
B03003,S017,2025-09-19,180,direct,4,8258.28,0,P2,0.95,mid_booker
B03004,S017,2025-10-11,158,travel_agent,3,7149.48,1,P1,1.02,mid_booker
B03005,S017,2025-11-05,133,direct,2,8598.57,0,P2,1.03,early_planner
B03006,S017,2025-10-16,153,direct,3,7223.27,1,P2,0.86,mid_booker
B03007,S017,2025-11-20,118,travel_agent,2,8911.69,0,P1,1.12,mid_booker
B03008,S017,2025-10-15,154,direct,2,8860.04,0,P1,1.0,early_planner
B03009,S017,2025-10-18,151,direct,2,8674.44,0,P1,1.12,early_planner
B03010,S017,2025-10-30,139,direct,1,8772.81,0,P2,1.09,mid_booker
B03011,S017,2025-11-29,109,direct,2,8413.37,0,P2,0.91,early_planner
B03012,S017,2025-11-09,129,travel_agent,3,8331.77,0,P1,0.97,early_planner
B03013,S017,2025-10-08,161,travel_agent,4,8521.62,0,P2,1.1,mid_booker
B03014,S017,2025-10-16,153,direct,2,8527.23,0,P2,1.05,mid_booker
B03015,S017,2025-11-09,129,direct,2,8293.94,0,P2,1.06,early_planner
B03016,S017,2025-10-02,167,travel_agent,1,7611.38,1,P2,1.12,early_planner
B03017,S017,2025-09-19,180,web,2,6560.71,1,P1,0.91,early_planner
B03018,S017,2025-09-30,169,direct,2,8374.56,0,P1,1.04,early_planner
B03019,S015,2025-09-19,217,travel_agent,2,8302.83,0,P1,1.14,early_planner
B03020,S015,2025-08-23,244,direct,3,8216.21,0,P1,1.08,early_planner
B03021,S015,2025-10-18,188,direct,2,8705.52,0,P1,1.12,early_planner
B03022,S015,2025-09-28,208,direct,2,8259.01,0,P1,1.02,loyal_guest
B03023,S015,2025-10-23,183,direct,4,8077.18,0,P1,1.11,loyal_guest
B03024,S015,2025-10-25,181,direct,2,8334.09,0,P1,0.92,early_planner
B03025,S015,2025-09-18,218,web,2,8192.59,0,P1,1.08,early_planner
B03026,S015,2025-07-02,296,travel_agent,1,8339.7,0,P1,0.86,early_planner
B03027,S015,2025-10-13,193,direct,2,7273.93,1,P1,1.1,early_planner
B03028,S015,2025-07-24,274,direct,2,8168.21,0,P1,1.05,loyal_guest
B03029,S015,2025-09-02,234,web,2,7998.9,0,P1,0.88,early_planner
B03030,S015,2025-08-11,256,direct,2,8597.17,0,P1,1.12,early_planner
B03031,S015,2025-07-15,283,travel_agent,1,8219.02,0,P1,0.99,early_planner
B03032,S015,2025-07-15,283,travel_agent,2,8092.23,0,P1,0.93,early_planner
B03033,S015,2025-10-17,189,direct,2,8103.25,0,P1,1.0,early_planner
B03034,S015,2025-07-14,284,travel_agent,4,8157.41,0,P1,0.85,loyal_guest
B03035,S015,2025-10-25,181,direct,2,8347.79,0,P1,0.87,loyal_guest
B03036,S015,2025-09-16,220,travel_agent,4,8406.57,0,P1,1.13,early_planner
B03037,S015,2025-07-09,289,travel_agent,4,6771.76,1,P1,0.92,loyal_guest
B03038,S015,2025-09-27,209,direct,2,8345.24,0,P1,0.87,loyal_guest
B03039,S015,2025-10-21,185,direct,2,8730.86,0,P1,1.15,loyal_guest
B03040,S015,2025-10-08,198,web,1,7109.5,1,P1,0.96,early_planner
B03041,S015,2025-10-14,192,direct,2,7968.95,0,P1,1.01,loyal_guest
B03042,S015,2025-09-09,227,travel_agent,2,8297.5,0,P1,0.88,early_planner
B03043,S015,2025-07-02,296,web,2,8597.33,0,P1,0.94,loyal_guest
B03044,S015,2025-10-17,189,travel_agent,4,8564.06,0,P1,1.0,early_planner
B03045,S015,2025-09-08,228,direct,2,8160.77,0,P1,0.98,early_planner
B03046,S015,2025-08-27,240,travel_agent,2,8388.56,0,P1,0.89,early_planner
B03047,S015,2025-11-23,152,direct,1,8574.8,0,P1,0.99,early_planner
B03048,S015,2025-11-18,157,direct,2,8094.47,0,P1,0.99,early_planner
B03049,S015,2025-11-12,163,travel_agent,1,8492.53,0,P2,0.98,early_planner
B03050,S015,2025-11-24,151,web,1,7995.56,0,P2,0.9,mid_booker
B03051,S015,2025-11-26,149,direct,2,8648.06,0,P2,1.02,early_planner
B03052,S015,2025-11-24,151,direct,3,8034.34,0,P2,1.14,early_planner
B03053,S015,2025-11-14,161,travel_agent,3,8097.59,0,P1,1.12,mid_booker
B03054,S015,2025-11-30,145,web,2,7959.34,0,P2,0.91,mid_booker
B03055,S015,2025-11-04,171,travel_agent,1,7998.36,0,P1,1.11,mid_booker
B03056,S015,2025-10-27,179,travel_agent,1,8622.19,0,P1,0.97,early_planner
B03057,S015,2025-11-05,170,direct,2,8520.98,0,P1,0.94,early_planner
B03058,S024,2025-08-30,238,direct,3,5729.38,0,P1,1.1,early_planner
B03059,S024,2025-10-04,203,web,3,5565.63,0,P1,0.91,early_planner
B03060,S024,2025-09-25,212,direct,3,5695.78,0,P1,0.86,loyal_guest
B03061,S024,2025-07-02,297,travel_agent,2,5610.21,0,P1,1.09,early_planner
B03062,S024,2025-09-22,215,direct,4,5842.66,0,P1,0.86,early_planner
B03063,S024,2025-09-09,228,direct,2,5422.97,0,P1,1.14,early_planner
B03064,S024,2025-08-15,253,direct,3,5408.56,0,P1,0.96,early_planner
B03065,S024,2025-09-29,208,direct,2,4862.87,1,P1,1.02,early_planner
B03066,S024,2025-07-10,289,direct,1,5561.45,0,P1,0.91,early_planner
B03067,S024,2025-10-13,194,web,4,5502.82,0,P1,0.87,early_planner
B03068,S024,2025-07-09,290,direct,2,5558.94,0,P1,1.14,early_planner
B03069,S024,2025-07-16,283,direct,2,5814.27,0,P1,1.05,early_planner
B03070,S024,2025-09-01,236,direct,3,5823.84,0,P1,1.09,early_planner
B03071,S024,2025-10-07,200,web,2,5802.72,0,P1,0.91,early_planner
B03072,S024,2025-08-16,252,direct,2,5456.82,0,P1,0.98,early_planner
B03073,S024,2025-09-22,215,direct,2,5782.76,0,P1,1.15,early_planner
B03074,S024,2025-07-19,280,direct,3,5810.01,0,P1,1.08,early_planner
B03075,S024,2025-09-01,236,web,3,4421.54,1,P1,1.08,early_planner
B03076,S024,2025-09-02,235,direct,2,5440.26,0,P1,0.87,early_planner
B03077,S024,2025-09-27,210,web,2,5407.15,0,P1,0.99,loyal_guest
B03078,S024,2025-07-02,297,web,4,5876.5,0,P1,0.97,loyal_guest
B03079,S024,2025-08-17,251,direct,3,4910.22,1,P1,0.98,loyal_guest
B03080,S024,2025-10-27,180,travel_agent,2,4747.27,1,P1,1.06,early_planner
B03081,S024,2025-08-19,249,travel_agent,2,5590.97,0,P1,1.13,early_planner
B03082,S024,2025-09-29,208,web,2,5846.37,0,P1,1.04,early_planner
B03083,S024,2025-08-16,252,travel_agent,1,4315.12,1,P1,1.06,loyal_guest
B03084,S024,2025-10-23,184,direct,4,5797.47,0,P1,0.86,loyal_guest
B03085,S024,2025-07-25,274,web,1,5665.66,0,P1,0.93,early_planner
B03086,S024,2025-09-07,230,direct,2,5762.85,0,P1,0.87,loyal_guest
B03087,S024,2025-07-23,276,direct,1,5544.11,0,P1,0.93,loyal_guest
B03088,S024,2025-07-01,298,travel_agent,2,5423.98,0,P1,0.92,early_planner
B03089,S024,2025-09-16,221,direct,2,5624.97,0,P1,0.89,early_planner
B03090,S024,2025-11-04,172,direct,4,5506.57,0,P1,0.9,early_planner
B03091,S024,2025-11-23,153,direct,3,5719.44,0,P2,1.06,mid_booker
B03092,S024,2025-11-12,164,travel_agent,2,5888.51,0,P1,0.94,mid_booker
B03093,S024,2025-11-27,149,direct,2,4664.95,1,P2,1.1,early_planner
B03094,S024,2025-11-22,154,direct,2,5697.21,0,P2,0.96,mid_booker
B03095,S024,2025-11-27,149,direct,3,5769.21,0,P2,1.14,mid_booker
B03096,S024,2025-11-19,157,direct,4,5648.95,0,P2,1.07,mid_booker
B03097,S024,2025-11-06,170,travel_agent,2,5913.91,0,P2,1.06,mid_booker
B03098,S024,2025-11-02,174,direct,2,5461.72,0,P2,0.97,early_planner
B03099,S018,2025-10-01,207,web,2,4580.92,1,P1,1.12,early_planner
B03100,S018,2025-07-10,290,direct,1,5749.62,0,P1,1.1,loyal_guest
B03101,S018,2025-07-21,279,direct,2,6078.83,0,P1,0.86,early_planner
B03102,S018,2025-08-08,261,direct,2,5830.18,0,P1,1.04,early_planner
B03103,S018,2025-07-09,291,travel_agent,1,5765.78,0,P1,1.13,early_planner
B03104,S018,2025-09-18,220,direct,2,5961.84,0,P1,0.86,loyal_guest
B03105,S018,2025-07-26,274,direct,4,5731.9,0,P1,0.97,early_planner
B03106,S018,2025-09-11,227,direct,2,6208.9,0,P1,0.87,early_planner
B03107,S018,2025-10-18,190,direct,1,6135.44,0,P1,1.06,early_planner
B03108,S018,2025-07-20,280,travel_agent,1,5846.69,0,P1,0.9,early_planner
B03109,S018,2025-08-15,254,direct,2,5965.29,0,P1,0.89,early_planner
B03110,S018,2025-09-08,230,direct,4,6242.02,0,P1,1.09,early_planner
B03111,S018,2025-10-07,201,travel_agent,2,6080.45,0,P1,0.93,early_planner
B03112,S018,2025-08-18,251,web,2,5228.66,1,P1,0.88,early_planner
B03113,S018,2025-10-08,200,travel_agent,4,4733.9,1,P1,0.99,early_planner
B03114,S018,2025-10-06,202,direct,2,6024.04,0,P1,0.99,early_planner
B03115,S018,2025-10-05,203,direct,3,5834.77,0,P1,0.93,early_planner
B03116,S018,2025-07-09,291,travel_agent,2,6201.59,0,P1,1.11,early_planner
B03117,S018,2025-09-14,224,direct,2,5769.65,0,P1,1.02,early_planner
B03118,S018,2025-10-27,181,direct,1,6048.84,0,P1,0.9,loyal_guest
B03119,S018,2025-07-24,276,web,2,5882.01,0,P1,0.92,early_planner
B03120,S018,2025-10-15,193,travel_agent,2,4961.67,1,P1,0.92,early_planner
B03121,S018,2025-08-21,248,travel_agent,3,6010.59,0,P1,0.97,early_planner
B03122,S018,2025-10-05,203,web,4,5715.98,0,P1,0.96,early_planner
B03123,S018,2025-09-13,225,direct,2,6215.58,0,P1,0.89,loyal_guest
B03124,S018,2025-07-27,273,web,1,5813.45,0,P1,1.0,loyal_guest
B03125,S018,2025-07-19,281,direct,3,6298.03,0,P1,0.85,early_planner
B03126,S018,2025-08-05,264,web,2,6085.62,0,P1,0.94,loyal_guest
B03127,S018,2025-07-01,299,direct,1,4754.41,1,P1,0.92,loyal_guest
B03128,S018,2025-08-08,261,travel_agent,1,5841.95,0,P1,1.01,early_planner
B03129,S018,2025-11-21,156,direct,2,6218.2,0,P2,1.07,mid_booker
B03130,S018,2025-11-04,173,direct,2,6254.32,0,P2,0.93,mid_booker
B03131,S018,2025-11-20,157,travel_agent,2,5758.99,0,P2,1.1,mid_booker
B03132,S018,2025-11-05,172,direct,2,6219.8,0,P1,1.05,mid_booker
B03133,S018,2025-11-09,168,direct,3,6195.79,0,P1,0.96,mid_booker
B03134,S018,2025-11-16,161,travel_agent,2,6020.54,0,P1,1.13,early_planner
B03135,S018,2025-10-30,178,web,2,5809.83,0,P1,0.85,mid_booker
B03136,S013,2025-09-14,238,travel_agent,2,5511.42,0,P1,1.0,loyal_guest
B03137,S013,2025-08-20,263,web,1,4408.52,1,P1,1.09,loyal_guest
B03138,S013,2025-07-27,287,direct,4,5777.98,0,P1,1.02,early_planner
B03139,S013,2025-07-27,287,direct,3,5564.55,0,P1,1.11,early_planner
B03140,S013,2025-09-01,251,travel_agent,2,5804.19,0,P1,0.98,early_planner
B03141,S013,2025-09-23,229,direct,2,5449.88,0,P1,0.87,early_planner
B03142,S013,2025-11-09,182,direct,4,5876.46,0,P1,1.02,loyal_guest
B03143,S013,2025-10-05,217,direct,3,5880.35,0,P1,1.13,early_planner
B03144,S013,2025-10-12,210,direct,2,5815.38,0,P1,1.14,early_planner
B03145,S013,2025-09-26,226,travel_agent,2,4499.41,1,P1,1.13,loyal_guest
B03146,S013,2025-09-20,232,direct,2,5512.82,0,P1,1.03,early_planner
